Feature ID,Feature Name,Feature Class,Primary State,Primary County Name,Elevation (Meters),Elevation (Feet),USGS Map Name,Primary Point (Coordinates),Date Created,Date Edited
1944503,Clarion Health Care Center,Hospital,IA,Wright,358,1175,Clarion,POINT (-93.7329921 42.7202499),10/24/2001,
1981137,University of Iowa Clinical Center,Hospital,IA,Lee,165,541,Nauvoo,POINT (-91.3779302 40.6222627),01/16/2003,
1970398,Monroe County Hospital,Hospital,IA,Monroe,292,958,Albia,POINT (-92.7967989 41.0436556),01/15/2003,01/05/2020
1976383,Iowa City Heart Center,Hospital,IA,Jefferson,236,774,Fairfield North,POINT (-91.9529502 41.0039093),01/15/2003,
1906518,Orange City Hospital,Hospital,IA,Sioux,426,1398,Alton,POINT (-96.0450127 42.9945295),05/07/2001,01/12/2020
1906847,Krull Chiropractic Center,Hospital,IA,Plymouth,371,1217,Le Mars,POINT (-96.1733558 42.7919344),05/07/2001,
1925772,Spectra Health Care,Hospital,IA,Buena Vista,419,1375,Storm Lake,POINT (-95.1702727 42.6883128),06/15/2001,
465989,Muscatine General Hospital,Hospital,IA,Muscatine,195,640,Muscatine,POINT (-91.0545944 41.4330839),01/01/2000,
1976204,Manor House Care Center,Hospital,IA,Keokuk,229,751,Sigourney,POINT (-92.20657 41.3233447),01/15/2003,
1944273,Mercy Family Care Spencer Center - South,Hospital,IA,Clay,402,1319,Spencer,POINT (-95.1441615 43.1485797),10/24/2001,
1975453,Ottumwa Manor,Hospital,IA,Wapello,250,820,Ottumwa North,POINT (-92.3912959 41.0277924),01/15/2003,
1970776,Family Dental Practice Center,Hospital,IA,Mahaska,228,748,University Park,POINT (-92.6146361 41.2966734),01/15/2003,
1907066,Sanborn Chiropractic Clinic,Hospital,IA,O'Brien,474,1555,Sanborn,POINT (-95.6552896 43.1821976),05/07/2001,
1925699,Koenen Chiropractic Clinic,Hospital,IA,Winnebago,390,1280,Forest City,POINT (-93.6385481 43.2621781),06/15/2001,
1976378,Wolfe Clinic Eye Center,Hospital,IA,Jefferson,234,768,Fairfield North,POINT (-91.9885066 41.0058531),01/15/2003,
465100,Isolation Hospital (historical),Hospital,IA,Scott,207,679,Davenport East,POINT (-90.5948596 41.5447543),04/30/1979,
1945034,Oelwein Family Eyecare Center,Hospital,IA,Fayette,319,1047,Oelwein,POINT (-91.9118369 42.6791504),10/24/2001,
1969977,Norwalk Family Physicians Center,Hospital,IA,Warren,294,965,Norwalk,POINT (-93.6793861 41.4894346),01/15/2003,
1822846,Taylor County Home,Hospital,IA,Taylor,383,1257,Bedford,POINT (-94.6727459 40.7452654),03/30/1999,
1981495,Family Medicine Center of Wayland,Hospital,IA,Henry,225,738,Wayland,POINT (-91.6607207 41.1472434),01/16/2003,
1968693,Vista Gardens Care Center,Hospital,IA,Montgomery,334,1096,Red Oak North,POINT (-95.2127686 41.0155483),01/15/2003,
1944505,Clarion Chiropractic Clinic,Hospital,IA,Wright,358,1175,Clarion,POINT (-93.7343809 42.7327498),10/24/2001,
1981673,Lew Healthcare Clinic,Hospital,IA,Washington,229,751,Washington,POINT (-91.6793333 41.2925174),01/16/2003,
1906737,George Community Good Samaritan Hospital,Hospital,IA,Lyon,427,1401,George East,POINT (-95.9939097 43.3491399),05/07/2001,
1949098,Elkader Medical Associates Office,Hospital,IA,Clayton,371,1217,Monona,POINT (-91.3895818 43.0513716),01/31/2002,
1945148,Gunderson Clinic - Fayette,Hospital,IA,Fayette,306,1004,Fayette,POINT (-91.8034961 42.8441477),10/24/2001,
1944621,Mercy Family Care Center - Northwood,Hospital,IA,Worth,375,1230,Northwood,POINT (-93.2190926 43.4519023),10/24/2001,
1975801,Pella Regional Health Center,Hospital,IA,Marion,257,843,Pella,POINT (-92.9108438 41.41318150000001),01/15/2003,01/11/2020
1906886,Remsen Chiropractic Clinic,Hospital,IA,Plymouth,406,1332,Remsen,POINT (-95.9736288 42.8141556),05/07/2001,
1906727,Canton Family Physicians Building,Hospital,IA,Lyon,446,1463,Inwood,POINT (-96.4283686 43.3069244),05/07/2001,
1906845,Zollman Chiropractic Clinic,Hospital,IA,Plymouth,372,1220,Le Mars,POINT (-96.15863310000002 42.8122119),05/07/2001,
1969610,Leon General Dentistry Center,Hospital,IA,Decatur,340,1115,Leon,POINT (-93.7463327 40.739724),01/15/2003,
1925523,Graettinger Dental Clinic,Hospital,IA,Palo Alto,380,1247,Graettinger West,POINT (-94.7508158 43.2380159),06/15/2001,
1968517,Fair Oaks Care Center,Hospital,IA,Page,306,1004,Shenandoah West,POINT (-95.3766546 40.756664),01/15/2003,
1948399,Sumner Medical Clinic,Hospital,IA,Bremer,329,1079,Sumner,POINT (-92.1093415 42.8469245),01/31/2002,
1968686,Regency Retirement Residence,Hospital,IA,Montgomery,359,1178,Red Oak North,POINT (-95.2169356 41.0272149),01/15/2003,
1945033,Oelwein Vision Clinic,Hospital,IA,Fayette,319,1047,Oelwein,POINT (-91.9118369 42.6791504),10/24/2001,
1981435,Heartland Foot and Ankle Clinic,Hospital,IA,Henry,224,735,Mount Pleasant,POINT (-91.5543271 40.9669736),01/16/2003,
1948873,Waukon Dental Clinic,Hospital,IA,Allamakee,378,1240,Waukon,POINT (-91.4759727 43.2696986),01/31/2002,
1975838,Marion County Chiropractic Center,Hospital,IA,Marion,290,951,Melcher-Dallas,POINT (-93.24187470000001 41.2236077),01/15/2003,
1907064,Prairie View Retirement Home,Hospital,IA,O'Brien,472,1549,Sanborn,POINT (-95.6630677 43.1858087),05/07/2001,
1968802,Alegent Health Clinic,Hospital,IA,Taylor,347,1138,Bedford,POINT (-94.7205247 40.6674877),01/15/2003,
1975839,E J McKeever Medical Center,Hospital,IA,Marion,290,951,Melcher-Dallas,POINT (-93.24187470000001 41.2236077),01/15/2003,
1944525,Tenold Chiropractic Clinic,Hospital,IA,Wright,362,1188,Belmond,POINT (-93.6210438 42.8458022),10/24/2001,
1941509,Decorah Chiropractic Center,Hospital,IA,Winneshiek,312,1024,Decorah,POINT (-91.7920984 43.290250300000004),10/23/2001,
1949744,Ridge Family Practice Center,Hospital,IA,Pottawattamie,328,1076,Council Bluffs North,POINT (-95.8350113 41.2677758),01/31/2002,
1948354,Bartels Lutheran Home,Hospital,IA,Bremer,289,948,Waverly,POINT (-92.494074 42.730814),01/31/2002,
1969486,Family Vision Center,Hospital,IA,Union,399,1309,Creston East,POINT (-94.3613475 41.0594335),01/15/2003,
1975454,University of Iowa Family Care Center,Hospital,IA,Wapello,250,820,Ottumwa North,POINT (-92.3912959 41.0277924),01/15/2003,
1925769,Oral Maxillofacial Surgery Associates,Hospital,IA,Buena Vista,438,1437,Storm Lake,POINT (-95.1891618 42.6458134),06/15/2001,
1906393,Sioux Center Health Hospital,Hospital,IA,Sioux,422,1384,Sioux Center,POINT (-96.1580346 43.0683671),05/07/2001,04/30/2018
1969979,Mercy Norwalk Medical Clinic,Hospital,IA,Warren,283,928,Norwalk,POINT (-93.6799416 41.4772126),01/15/2003,
1907182,Hilltop Care Center,Hospital,IA,Cherokee,391,1283,Cherokee North,POINT (-95.5508406 42.7585942),05/07/2001,
1969005,Good Samaritan Center,Hospital,IA,Adair,414,1358,Fontanelle,POINT (-94.5621916 41.2949875),01/15/2003,
1968404,Cogley Physicians Clinic,Hospital,IA,Mills,308,1010,Malvern,POINT (-95.5844448 41.002776),01/15/2003,
1970843,New Sharon Care Center,Hospital,IA,Mahaska,268,879,New Sharon,POINT (-92.6432461 41.4691683),01/15/2003,
1981210,Keokuk Clinic,Hospital,IA,Lee,185,607,Keokuk,POINT (-91.387652 40.4069885),01/16/2003,
1975471,Moore Hearing Clinic,Hospital,IA,Wapello,230,755,Ottumwa North,POINT (-92.4010183 41.0305701),01/15/2003,
1970488,Corydon Nursing and Rehab Center,Hospital,IA,Wayne,327,1073,Corydon,POINT (-93.3088227 40.7541723),01/15/2003,
1925658,Lake Mills Clinic,Hospital,IA,Winnebago,386,1266,Lake Mills,POINT (-93.5282678 43.4107879),06/15/2001,
1926097,Humboldt Chiropractic Center,Hospital,IA,Humboldt,330,1083,Humboldt,POINT (-94.2132957 42.7213603),06/15/2001,
1949755,Broadway Chiropractic Clinic,Hospital,IA,Pottawattamie,345,1132,Council Bluffs North,POINT (-95.8308446 41.2727757),01/31/2002,
1941029,Associates in Obstetrics and Gynecology Center,Hospital,IA,Cerro Gordo,351,1152,Mason City,POINT (-93.2377039 43.1444051),10/23/2001,
1825137,Smith Memorial Hospital,Hospital,IA,Winneshiek,267,876,Decorah,POINT (-91.77681990000002 43.3019169),04/01/1999,
1907596,Spine Injury and Pain Center,Hospital,IA,Dickinson,444,1457,Spirit Lake,POINT (-95.1136061 43.4219066),05/07/2001,
1969794,Osceola Vision Center,Hospital,IA,Clarke,347,1138,Osceola,POINT (-93.7654976 41.0338853),01/15/2003,
1975549,Davis County Hospital Clinic,Hospital,IA,Wapello,191,627,Eldon,POINT (-92.219625 40.9161302),01/15/2003,
1982096,Alegent Health Logan Clinic,Hospital,IA,Harrison,347,1138,Logan,POINT (-95.793342 41.6422125),01/16/2003,
1907017,Ruby Chiropractic Clinic,Hospital,IA,O'Brien,434,1424,Sheldon,POINT (-95.8533499 43.1824782),05/07/2001,
1948877,Veterans Memorial Hospital,Hospital,IA,Allamakee,379,1243,Waukon,POINT (-91.472947 43.2682641),01/31/2002,03/02/2020
1945014,West Union Chiropractic Center,Hospital,IA,Fayette,355,1165,West Union,POINT (-91.8134947 42.961923),10/24/2001,
1948977,Gundersen Lutheran Vision Center,Hospital,IA,Allamakee,200,656,Lansing,POINT (-91.2162425 43.3616431),01/31/2002,
1945011,Gunderson Clinic - West Union,Hospital,IA,Fayette,361,1184,West Union,POINT (-91.80988330000001 42.9683118),10/24/2001,
1969405,Mount Ayr Medical Clinic,Hospital,IA,Ringgold,374,1227,Mount Ayr,POINT (-94.239121 40.7138814),01/15/2003,
1949740,Midwest Pain Management Center,Hospital,IA,Pottawattamie,322,1056,Council Bluffs North,POINT (-95.8400115 41.2680536),01/31/2002,
457784,Independence Mental Health Institute,Hospital,IA,Buchanan,297,974,Independence,POINT (-91.9258082 42.4569643),04/30/1979,09/22/2016
1969239,Lowe Chiropractic Clinic,Hospital,IA,Madison,343,1125,Winterset,POINT (-94.0149505 41.3352682),01/15/2003,
1925249,Kossuth Regional Health Center,Hospital,IA,Kossuth,365,1197,Algona,POINT (-94.2258605 43.056736),06/15/2001,04/30/2018
1941207,Sparks Chiropractic Clinic,Hospital,IA,Cerro Gordo,375,1230,Clear Lake West,POINT (-93.3882616 43.1394037),10/23/2001,
1944625,Welsh Chiropractic Center,Hospital,IA,Worth,374,1227,Northwood,POINT (-93.2263151 43.4455133),10/24/2001,
1981739,Parkview Manor,Hospital,IA,Washington,244,801,Wellman,POINT (-91.8340606 41.475014),01/16/2003,
1925256,Algona Manor Care Center,Hospital,IA,Kossuth,366,1201,Algona,POINT (-94.208018 43.06691070000001),06/15/2001,
1970763,Mahaska Health Partnership,Hospital,IA,Mahaska,254,833,Oskaloosa,POINT (-92.62968500000001 41.2993471),01/15/2003,05/01/2018
1941026,North Iowa Eye Clinic,Hospital,IA,Cerro Gordo,357,1171,Mason City,POINT (-93.2488152 43.1480158),10/23/2001,
1907630,Lake Park Community Health Center,Hospital,IA,Dickinson,455,1493,Lake Park,POINT (-95.3208337 43.45552),05/07/2001,
1969089,Bluffs Urological Associates Center,Hospital,IA,Cass,381,1250,Wiota,POINT (-94.9919325 41.4011006),01/15/2003,
1981130,Fort Madison Foot Clinic,Hospital,IA,Lee,165,541,Fort Madison,POINT (-91.337929 40.6305964),01/16/2003,
1975797,Iowa Orthopedics Center,Hospital,IA,Marion,259,850,Pella,POINT (-92.9124201 41.4127755),01/15/2003,
1980923,Van Buren County Hospital,Hospital,IA,Van Buren,192,630,Keosauqua,POINT (-91.9579735 40.7365277),01/16/2003,02/11/2019
1925663,Family Dental Center,Hospital,IA,Winnebago,391,1283,Lake Mills,POINT (-93.530768 43.4191213),06/15/2001,
1968542,Goldenrod Manor Nursing Home,Hospital,IA,Page,318,1043,Clarinda South,POINT (-95.038313 40.7419352),01/15/2003,
1969563,Afton Care Center,Hospital,IA,Union,379,1243,Afton,POINT (-94.2030085 41.0349906),01/15/2003,
1970131,Greenfield Chiropractic Center,Hospital,IA,Adair,419,1375,Greenfield,POINT (-94.4607988 41.3044323),01/15/2003,
1941040,Family Chiropractic Center,Hospital,IA,Cerro Gordo,343,1125,Mason City,POINT (-93.2154815 43.1610721),10/23/2001,
1949756,Risen Son Christian Village Center,Hospital,IA,Pottawattamie,345,1132,Council Bluffs South,POINT (-95.800288 41.230554),01/31/2002,
461136,Saint Josephs Hospital,Hospital,IA,Lee,177,581,Keokuk,POINT (-91.3932077 40.4022663),04/30/1979,
1944751,Sheffield Care Center,Hospital,IA,Franklin,327,1073,Sheffield,POINT (-93.2043686 42.8935798),10/24/2001,
1907593,Dickinson County Memorial Hospital,Hospital,IA,Dickinson,444,1457,Spirit Lake,POINT (-95.1244397 43.4177403),05/07/2001,
1980922,Keosauqua Family Chiropractic Center,Hospital,IA,Van Buren,177,581,Keosauqua,POINT (-91.9618394 40.730028000000004),01/16/2003,
1975548,Eldon Family Medical Center,Hospital,IA,Wapello,188,617,Eldon,POINT (-92.2210139 40.9194634),01/15/2003,
1925221,Kossuth Regional Health Center,Hospital,IA,Kossuth,360,1181,Bancroft,POINT (-94.2180192 43.29273860000001),06/15/2001,
1968685,Montgomery County Memorial Hospital,Hospital,IA,Montgomery,361,1184,Red Oak North,POINT (-95.2158735 41.02755390000001),01/15/2003,12/18/2017
1969240,Madison County Medical Associates Center,Hospital,IA,Madison,343,1125,Winterset,POINT (-94.0141172 41.3344348),01/15/2003,
1982441,Columbus Junction Family Dental Center,Hospital,IA,Louisa,185,607,Columbus Junction,POINT (-91.360711 41.2800253),01/16/2003,
1968519,Elm Heights Parkcrest Center,Hospital,IA,Page,316,1037,Shenandoah East,POINT (-95.3735989 40.7549973),01/15/2003,
1975463,Lang Eye Clinic,Hospital,IA,Wapello,253,830,Ottumwa North,POINT (-92.3882403 41.0272369),01/15/2003,
454137,Allen Hospital,Hospital,IA,Black Hawk,271,889,Waterloo North,POINT (-92.3392738 42.5268018),04/30/1979,09/23/2016
1968804,Saint Francis Hardin Medical Clinic,Hospital,IA,Taylor,342,1122,Bedford,POINT (-94.71830240000001 40.6655433),01/15/2003,
1907322,Friendly Dental Clinic,Hospital,IA,Osceola,466,1529,Sibley East,POINT (-95.7500159 43.402747),05/07/2001,
457690,Mercy Family Care Center,Hospital,IA,Howard,398,1306,Cresco NE,POINT (-92.1176659 43.3813568),01/01/2000,
1944878,Osage Dental Arts Center,Hospital,IA,Mitchell,356,1168,Osage,POINT (-92.82019490000002 43.2838603),10/24/2001,
1944281,Foot and Ankle Clinic,Hospital,IA,Clay,401,1316,Spencer,POINT (-95.1491615 43.1271917),10/24/2001,
1948590,Nashua Area Medical Center,Hospital,IA,Chickasaw,297,974,Nashua,POINT (-92.5362956 42.9524758),01/31/2002,
1981437,Mount Pleasant Chiropractic Center,Hospital,IA,Henry,222,728,Mount Pleasant,POINT (-91.5498824 40.9655849),01/16/2003,
1981205,Vigen Memorial Home,Hospital,IA,Lee,182,597,Keokuk,POINT (-91.3870963 40.4050441),01/16/2003,
1948357,Cedar Valley Medical Clinic,Hospital,IA,Bremer,280,919,Waverly,POINT (-92.4815739 42.7224809),01/31/2002,
1949164,Elkader Medical Associates Office,Hospital,IA,Clayton,324,1063,Garnavillo,POINT (-91.2356867 42.8680426),01/31/2002,
1982674,GE Larson Medical Center,Hospital,IA,Shelby,404,1325,Elk Horn,POINT (-95.060546 41.5877661),01/16/2003,
461211,Saint Marys Home,Hospital,IA,Dubuque,269,883,Dubuque North,POINT (-90.7084605 42.5163908),04/30/1979,
1907604,Olsten Health Services Center,Hospital,IA,Dickinson,442,1450,Okoboji,POINT (-95.126662 43.4221846),05/07/2001,
1982582,Shelby County Medical Clinic,Hospital,IA,Shelby,385,1263,Harlan,POINT (-95.3274986 41.6466552),01/16/2003,
1948552,Saint Joseph Community Hospital,Hospital,IA,Chickasaw,354,1161,New Hampton,POINT (-92.3212879 43.0627522),01/31/2002,
1925257,Algona Eye Clinic,Hospital,IA,Kossuth,365,1197,Algona,POINT (-94.2366302 43.0707996),06/15/2001,
1981877,Wyant Spinal Clinic,Hospital,IA,Monona,348,1142,Mapleton,POINT (-95.791951 42.1661005),01/16/2003,
1907104,Mill Creek Family Practice,Hospital,IA,O'Brien,416,1365,Paullina,POINT (-95.6794544 42.9833142),05/07/2001,
1981676,Washington Eye Care Center,Hospital,IA,Washington,223,732,Washington,POINT (-91.7001674 41.2969612),01/16/2003,
1969930,Indianola Chiropractic Clinic,Hospital,IA,Warren,295,968,Indianola,POINT (-93.5635489 41.3605483),01/15/2003,
1948608,Sunrise Guest Home,Hospital,IA,Chickasaw,334,1096,Fredericksburg,POINT (-92.1973974 42.9599771),01/31/2002,
457093,Mary Greeley Medical Center,Hospital,IA,Story,283,928,Ames East,POINT (-93.6117222 42.0326754),01/01/2000,09/22/2016
1969928,Murphys Guest Home,Hospital,IA,Warren,295,968,Indianola,POINT (-93.5585487 41.3599927),01/15/2003,
463656,Winneshiek Medical Center,Hospital,IA,Winneshiek,269,883,Decorah,POINT (-91.7739489 43.29468520000001),01/01/2000,03/02/2020
1906736,Pioneer Medical Center,Hospital,IA,Lyon,419,1375,George West,POINT (-96.0022431 43.3463623),05/07/2001,
1925760,Northwest Iowa Ear Nose and Throat Center,Hospital,IA,Buena Vista,434,1424,Storm Lake,POINT (-95.2227739 42.6449805),06/15/2001,
1941034,Mental Health Center of North Iowa Incorporated,Hospital,IA,Cerro Gordo,357,1171,Clear Lake East,POINT (-93.2599265 43.1491267),10/23/2001,
1948659,Cresco Family Dentistry Center,Hospital,IA,Howard,396,1299,Cresco SE,POINT (-92.1165549 43.3738569),01/31/2002,
1982071,Longview Home,Hospital,IA,Harrison,373,1224,Missouri Valley,POINT (-95.8838991 41.5666586),01/16/2003,
1948876,Waukon Chiropractic Center,Hospital,IA,Allamakee,390,1280,Waukon,POINT (-91.4826397 43.2694207),01/31/2002,
1968405,Manor of Malvern,Hospital,IA,Mills,311,1020,Malvern,POINT (-95.5863894 41.0083315),01/15/2003,
1907180,Allender Chiropractic Offices,Hospital,IA,Cherokee,366,1201,Cherokee North,POINT (-95.5511183 42.7505389),05/07/2001,
1945325,Prairieland Chiropractic Center,Hospital,IA,Floyd,305,1001,Rockford,POINT (-92.9482524 43.0519144),10/24/2001,
1907185,Saint Lukes Gordon Recovery Center,Hospital,IA,Cherokee,365,1197,Cherokee South,POINT (-95.5519518 42.7494277),05/07/2001,
1968339,Cogley Physicians Clinic,Hospital,IA,Mills,318,1043,Glenwood,POINT (-95.7400055 41.0477771),01/15/2003,
1968833,Alegent Health Clinic,Hospital,IA,Taylor,397,1302,Lenox,POINT (-94.558576 40.882488),01/15/2003,
1948464,Denver Sunset Nursing Home,Hospital,IA,Bremer,288,945,Denver,POINT (-92.3374045 42.6713719),01/31/2002,
1970490,Leanne's Place,Hospital,IA,Wayne,333,1093,Corydon,POINT (-93.3227119 40.7572277),01/15/2003,
1968498,Mercy Center of Shenandoah,Hospital,IA,Page,293,961,Shenandoah West,POINT (-95.3855442 40.7713863),01/15/2003,
1982684,Little Flower Haven Nursing Home,Hospital,IA,Shelby,423,1388,Earling,POINT (-95.4261115 41.7758209),01/16/2003,
1970770,Pleasant Park Estates,Hospital,IA,Mahaska,252,827,Oskaloosa,POINT (-92.6618598 41.29583900000001),01/15/2003,
1925824,Trimark Physicians Group,Hospital,IA,Buena Vista,386,1266,Newell West,POINT (-95.002767 42.6055342),06/15/2001,
1969322,Saint Charles Medical Clinic,Hospital,IA,Madison,325,1066,Saint Charles,POINT (-93.8085553 41.2883257),01/15/2003,
1925660,Dakken Chiropractic Office,Hospital,IA,Winnebago,394,1293,Lake Mills,POINT (-93.5341014 43.4199546),06/15/2001,
1949226,Edgewood Chiropractic and Sports Medicine Center,Hospital,IA,Clayton,358,1175,Edgewood,POINT (-91.4015293 42.6449869),01/31/2002,
1926099,Humboldt Group Home,Hospital,IA,Humboldt,330,1083,Humboldt,POINT (-94.2210738 42.7246936),06/15/2001,
1949856,Tabor Manor Care Center,Hospital,IA,Fremont,382,1253,Tabor,POINT (-95.6713892 40.8983329),01/31/2002,
1949096,Family Dentistry Associates Center,Hospital,IA,Clayton,367,1204,Monona,POINT (-91.3909708 43.0552604),01/31/2002,
1976206,Sigourney Medical Clinic,Hospital,IA,Keokuk,240,787,Sigourney,POINT (-92.2057367 41.3339001),01/15/2003,
1970252,Mercy Medical Center Centerville,Hospital,IA,Appanoose,279,915,Hiattsville,POINT (-92.8569039 40.7557256),01/15/2003,01/05/2020
1907144,Northwest Iowa Health Center,Hospital,IA,O'Brien,466,1529,Primghar,POINT (-95.62806540000001 43.083310600000004),05/07/2001,
1925251,North Iowa Oral Surgery Associates,Hospital,IA,Kossuth,368,1207,Algona,POINT (-94.2371858 43.069133),06/15/2001,
456958,Good Samaritan Nursing Home,Hospital,IA,Emmet,403,1322,Estherville,POINT (-94.8208193 43.4074586),04/30/1979,
1945261,Mercy Family Care Center - Charles City,Hospital,IA,Floyd,321,1053,Charles City,POINT (-92.6829673 43.0499722),10/24/2001,
1925697,Forest City Chiropractic and Sports Medicine Center,Hospital,IA,Winnebago,391,1283,Forest City,POINT (-93.6377148 43.2652337),06/15/2001,
1970765,Vanderee Chiropractic Clinic,Hospital,IA,Mahaska,246,807,Oskaloosa,POINT (-92.6285254 41.297228600000004),01/15/2003,
1907597,Moore Medical Services Center,Hospital,IA,Dickinson,444,1457,Okoboji,POINT (-95.1255509 43.4191292),05/07/2001,
461344,Saint Vincent Hospital,Hospital,IA,Woodbury,365,1197,Sioux City South,POINT (-96.4003069 42.4972164),04/30/1979,
1944268,Spencer Hospital,Hospital,IA,Clay,403,1322,Spencer,POINT (-95.1432033 43.1493416),10/24/2001,10/12/2017
1970251,Centerville Medical Clinic,Hospital,IA,Appanoose,276,906,Hiattsville,POINT (-92.8626982 40.7514025),01/15/2003,
